title,id,imdb_id,tmdb_id,adult,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Bring It On,bring+it+on+2000,tt0204946,1588,0,2000-08-25,90449929,98,5.8,574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falling Down,falling+down+1993,tt0106856,37094,0,1993-02-26,40903593,113,7.2,837,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Unbearable Lightness of Being,the+unbearable+lightness+of+being+1988,tt0096332,10644,0,1988-02-05,10006806,171,7.0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Amour,amour+2012,tt1602620,86837,0,2012-07-01,29844753,127,7.5,413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Stars Fell on Henrietta,the+stars+fell+on+henrietta+1995,tt0114534,139408,0,1995-09-15,0,109,6.6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Young Victoria,the+young+victoria+2009,tt0962736,18320,0,2009-03-04,27409889,105,7.1,330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosewood,rosewood+1997,tt0120036,25624,0,1997-02-21,13130349,140,6.7,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Last Seduction,the+last+seduction+1994,tt0110308,25284,0,1994-05-26,0,110,6.7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Dog Soldiers,dog+soldiers+2002,tt0280609,11880,0,2002-05-10,0,105,6.7,227,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bringing Out the Dead,bringing+out+the+dead+1999,tt0163988,8649,0,1999-10-22,0,121,6.6,228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11,911+2002,tt0312318,11304,0,2002-03-10,0,128,7.6,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tooth Fairy,tooth+fairy+2010,tt0808510,23023,0,2010-01-14,112462508,101,5.2,500,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Phantasm,phantasm+1979,tt0079714,9638,0,1979-03-28,11988469,89,6.5,166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Shipping News,the+shipping+news+2001,tt0120824,6440,0,2001-12-18,0,111,6.4,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Aladdin and the King of Thieves,aladdin+and+the+king+of+thieves+1996,tt0115491,11238,0,1996-05-20,0,81,6.1,494,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marvin's Room,marvins+room+1996,tt0116999,9819,0,1996-12-18,12803305,98,6.6,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Fat Liar,big+fat+liar+2002,tt0265298,11870,0,2002-02-08,52970014,88,5.6,202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy VII: Advent Children,final+fantasy+vii+advent+children+2005,tt0385700,647,0,2005-07-14,0,101,6.7,290,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Valkyrie,valkyrie+2008,tt0985699,2253,0,2008-12-25,200276000,121,6.7,1195,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
Play It Again  Sam,play+it+again_+sam+1972,tt0069097,11610,0,1972-05-04,0,85,7.4,111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Beethoven,beethoven+1992,tt0103786,11806,0,1992-04-03,147214049,87,5.6,425,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dr. T and the Women,dr.+t+and+the+women+2000,tt0205271,10763,0,2000-09-13,0,121,4.6,70,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Body Heat,body+heat+1981,tt0082089,14412,0,1981-08-28,24058838,113,7.1,128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
The Prince & Me,the+prince++me+2004,tt0337697,11137,0,2004-03-28,0,111,5.9,286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Women on the Verge of a Nervous Breakdown,women+on+the+verge+of+a+nervous+breakdown+1988,tt0095675,4203,0,1988-03-14,7179298,88,7.6,149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eulogy,eulogy+2004,tt0349416,16358,0,2004-10-15,0,91,6.4,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
East/West,eastwest+1999,tt0181530,28463,0,1999-09-01,0,125,7.5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cool World,cool+world+1992,tt0104009,14239,0,1992-07-10,14110589,102,4.9,135,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Raise Your Voice,raise+your+voice+2004,tt0361696,14024,0,2004-08-10,14867514,103,6.0,221,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
The Whistle Blower,the+whistle+blower+1986,tt0092206,25720,0,1986-11-21,0,100,6.1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Charge of the Light Brigade,the+charge+of+the+light+brigade+1968,tt0062790,42193,0,1968-04-10,0,139,6.3,15,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Cypher,cypher+2002,tt0284978,10133,0,2002-10-01,0,95,6.7,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Blue Chips,blue+chips+1994,tt0109305,19819,0,1994-02-18,0,108,5.7,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Invasion of the Body Snatchers,invasion+of+the+body+snatchers+1978,tt0077745,11850,0,1978-12-19,24046533,115,7.1,231,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
My Life as a Dog,my+life+as+a+dog+1985,tt0089606,8816,0,1985-12-12,0,101,7.3,70,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Blue Lagoon,the+blue+lagoon+1980,tt0080453,5689,0,1980-07-05,58853106,104,5.8,422,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
U Turn,u+turn+1997,tt0120399,10155,0,1997-10-03,6682098,125,6.5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Open Water,open+water+2004,tt0374102,83,0,2004-08-06,54667954,79,5.3,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Igby Goes Down,igby+goes+down+2002,tt0280760,9685,0,2002-09-13,4777465,97,6.5,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheaper by the Dozen,cheaper+by+the+dozen+1950,tt0042327,33839,0,1950-03-31,0,85,6.4,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sommersby,sommersby+1993,tt0108185,1049,0,1993-02-05,140081992,109,6.0,82,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
The Legend of Bagger Vance,the+legend+of+bagger+vance+2000,tt0146984,4958,0,2000-11-02,39459427,126,6.4,259,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Omen,the+omen+1976,tt0075005,794,0,1976-06-06,60922980,111,7.2,485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Angel Heart,angel+heart+1987,tt0092563,635,0,1987-03-06,17185632,113,7.0,326,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Big Top Pee-wee,big+top+pee-wee+1988,tt0094744,30502,0,1988-07-22,15122000,86,5.1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Chef in Love,a+chef+in+love+1996,tt0117050,105763,0,1996-06-06,0,100,3.5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Waking Life,waking+life+2001,tt0243017,9081,0,2001-01-23,3176880,99,7.6,250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Madonna: Truth or Dare,madonna+truth+or+dare+1991,tt0102370,10174,0,1991-05-10,29,119,6.3,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marley & Me,marley++me+2008,tt0822832,14306,0,2008-12-25,244082376,115,6.9,1392,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Youth in Revolt,youth+in+revolt+2009,tt0403702,22327,0,2009-09-11,0,87,5.9,323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Man in the White Suit,the+man+in+the+white+suit+1951,tt0044876,32568,0,1951-08-07,0,85,6.9,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WarGames,wargames+1983,tt0086567,860,0,1983-06-03,79567667,114,7.0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Heart and Souls,heart+and+souls+1993,tt0107091,12187,0,1993-08-13,16589540,104,6.6,84,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
The Monster Squad,the+monster+squad+1987,tt0093560,13509,0,1987-08-14,3769990,82,6.8,146,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
The Whole Ten Yards,the+whole+ten+yards+2004,tt0327247,2122,0,2004-04-07,26155781,98,5.5,282,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Burnt by the Sun,burnt+by+the+sun+1994,tt0111579,50797,0,1994-05-01,2616503,135,6.7,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Leviathan,leviathan+1989,tt0097737,14372,0,1989-03-17,15704614,98,6.0,125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Possession,possession+2002,tt0256276,30072,0,2002-10-02,10113733,102,6.5,54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Babette's Feast,babettes+feast+1987,tt0092603,11832,0,1987-08-28,4398938,102,7.0,81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Thomas Crown Affair,the+thomas+crown+affair+1968,tt0063688,912,0,1968-06-19,0,102,6.9,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Hard Core Logo,hard+core+logo+1996,tt0116488,21589,0,1996-10-25,0,92,6.4,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Stuart Saves His Family,stuart+saves+his+family+1995,tt0114571,28033,0,1995-04-12,0,95,5.0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,arthur+1981,tt0082031,13665,0,1981-07-17,95461682,97,6.5,125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Party,the+party+1968,tt0063415,10794,0,1968-04-04,0,99,7.3,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War of the Worlds,war+of+the+worlds+2005,tt0407304,74,0,2005-06-28,591739379,116,6.2,2397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Human Nature,human+nature+2001,tt0219822,441,0,2001-05-18,705308,96,6.1,74,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Best Little Whorehouse in Texas,the+best+little+whorehouse+in+texas+1982,tt0083642,16363,0,1982-07-23,69701637,114,5.9,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saving Silverman,saving+silverman+2001,tt0239948,10878,0,2001-02-09,19351569,90,5.4,155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
My Own Private Idaho,my+own+private+idaho+1991,tt0102494,468,0,1991-10-17,0,104,7.1,218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
From the Journals of Jean Seberg,from+the+journals+of+jean+seberg+1995,tt0113125,123360,0,1995-09-08,0,97,6.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Extinction,resident+evil+extinction+2007,tt0432021,7737,0,2007-09-20,148412065,94,6.1,1308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Enemy Mine,enemy+mine+1985,tt0089092,11864,0,1985-12-12,12303411,108,6.7,253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Behind Enemy Lines,behind+enemy+lines+2001,tt0159273,8007,0,2001-11-17,91753202,106,6.0,464,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Man of the House,man+of+the+house+1995,tt0113755,40490,0,1995-03-03,0,96,5.1,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Last Dance,last+dance+1996,tt0116827,46063,0,1996-05-02,5,103,5.6,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Flowers in the Attic,flowers+in+the+attic+1987,tt0093036,15658,0,1987-11-20,0,93,6.4,60,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
Lawn Dogs,lawn+dogs+1997,tt0119506,35796,0,1997-11-21,0,101,7.3,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Cho: I'm the One That I Want,margaret+cho+im+the+one+that+i+want+2000,tt0251739,38548,0,2000-07-01,0,96,8.7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladder 49,ladder+49+2004,tt0349710,11128,0,2004-10-01,74541707,115,6.2,213,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Kissing Jessica Stein,kissing+jessica+stein+2001,tt0264761,15647,0,2001-04-21,10013424,97,5.9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RED,red+2010,tt1245526,39514,0,2010-10-13,71664962,111,6.6,2858,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gilda,gilda+1946,tt0038559,3767,0,1946-02-14,0,110,7.6,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
The Deep End,the+deep+end+2001,tt0250323,24936,0,2001-01-21,0,101,6.0,35,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
End of Watch,end+of+watch+2012,tt1855199,77016,0,2012-09-20,48126384,109,7.2,1186,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
American Hustle,american+hustle+2013,tt1800241,168672,0,2013-12-12,251171807,138,6.8,2868,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nutty Professor II: The Klumps,nutty+professor+ii+the+klumps+2000,tt0144528,12107,0,2000-07-27,123307945,106,4.7,338,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Alive,alive+1993,tt0106246,7305,0,1993-01-15,36733909,120,6.7,383,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gettysburg,gettysburg+1993,tt0107007,10655,0,1993-10-08,25000000,254,6.6,91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Butterfly,butterfly+1999,tt0188030,31023,0,1999-09-24,6000000,96,7.2,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,georgia+1995,tt0113158,97406,0,1995-05-19,0,115,6.1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pokémon: The First Movie: Mewtwo Strikes Back,pokmon+the+first+movie+mewtwo+strikes+back+1998,tt0190641,10228,0,1998-07-18,163644662,75,6.7,336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heights,heights+2005,tt0382073,29080,0,2005-01-01,0,93,6.7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Up at the Villa,up+at+the+villa+2000,tt0153464,47724,0,2000-04-14,0,115,6.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Sisterhood of the Traveling Pants,the+sisterhood+of+the+traveling+pants+2005,tt0403508,9779,0,2005-06-01,39053061,119,6.3,396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Dolce Vita,la+dolce+vita+1960,tt0053779,439,0,1960-02-05,19516000,174,7.9,305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Night at the Roxbury,a+night+at+the+roxbury+1998,tt0120770,9429,0,1998-10-01,30331165,81,5.9,202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brothers Grimm,the+brothers+grimm+2005,tt0355295,4442,0,2005-08-26,105316267,118,5.6,847,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Addicted to Love,addicted+to+love+1997,tt0118556,2058,0,1997-05-23,34673095,100,6.1,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Myth Of Fingerprints,the+myth+of+fingerprints+1997,tt0119746,98502,0,1997-09-17,458815,93,3.4,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Karate Kid,the+karate+kid+2010,tt1155076,38575,0,2010-06-10,357852395,140,6.2,1675,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Snake Eyes,snake+eyes+1998,tt0120832,8688,0,1998-08-07,103891409,98,5.8,331,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Chronicles of Narnia: The Voyage of the Dawn Treader,the+chronicles+of+narnia+the+voyage+of+the+dawn+treader+2010,tt0980970,10140,0,2010-08-13,415686217,113,6.2,1555,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Jane Austen's Mafia!,jane+austens+mafia+1998,tt0120741,9835,0,1998-07-24,19000000,84,5.4,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Stupids,the+stupids+1996,tt0117768,16299,0,1996-08-30,0,94,4.2,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Freaky Friday,freaky+friday+1976,tt0076054,16084,0,1976-12-17,0,95,6.3,64,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Corruptor,the+corruptor+1999,tt0142192,9455,0,1999-03-12,15156200,110,6.1,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
True Crime,true+crime+1999,tt0139668,10354,0,1999-03-19,0,127,6.3,146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Phenomena,phenomena+1985,tt0087909,29161,0,1985-01-31,0,116,6.7,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Colombiana,colombiana+2011,tt1657507,62835,0,2011-07-27,60965854,108,6.5,848,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Red Baron,the+red+baron+2008,tt0365675,8349,0,2008-03-29,40239,120,6.4,80,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Cosmopolis,cosmopolis+2012,tt1480656,49014,0,2012-05-25,6063556,109,5.1,337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbershop,barbershop+2002,tt0303714,10611,0,2002-04-01,75781642,102,6.2,139,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kid,the+kid+2000,tt0219854,4244,0,2000-07-07,69700000,104,6.0,242,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Name of the Rose,the+name+of+the+rose+1986,tt0091605,192,0,1986-09-24,77200000,130,7.2,739,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Restrepo,restrepo+2010,tt1559549,39312,0,2010-06-25,1422910,93,7.3,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Wages of Fear,the+wages+of+fear+1953,tt0046268,204,0,1953-04-22,0,147,7.9,176,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Wolf of Wall Street,the+wolf+of+wall+street+2013,tt0993846,106646,0,2013-12-25,392000694,180,7.9,6768,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Thing from Another World,the+thing+from+another+world+1951,tt0044121,10785,0,1951-04-29,0,87,6.9,142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Spellbound,spellbound+1945,tt0038109,4174,0,1945-12-28,7000000,111,7.3,166,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Pootie Tang,pootie+tang+2001,tt0258038,10615,0,2001-06-29,0,81,5.4,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horror of Dracula,horror+of+dracula+1958,tt0051554,11868,0,1958-05-08,0,82,7.2,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slums of Beverly Hills,slums+of+beverly+hills+1998,tt0120831,14662,0,1998-08-14,0,91,6.5,45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabbit-Proof Fence,rabbit-proof+fence+2002,tt0252444,9555,0,2002-02-04,0,94,6.9,86,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Adventures of Buckaroo Banzai Across the 8th Dimension,the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984,tt0086856,11379,0,1984-08-15,0,103,6.3,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dawn of the Dead,dawn+of+the+dead+2004,tt0363547,924,0,2004-03-19,102356381,101,6.8,1039,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Spanking the Monkey,spanking+the+monkey+1994,tt0111252,17600,0,1994-01-15,0,106,5.3,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The League of Extraordinary Gentlemen,the+league+of+extraordinary+gentlemen+2003,tt0311429,8698,0,2003-07-11,179265204,110,5.7,1181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
An American in Paris,an+american+in+paris+1951,tt0043278,2769,0,1951-08-08,4500000,113,6.9,133,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Tell No One,tell+no+one+2006,tt0362225,10795,0,2006-11-01,0,131,7.4,350,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Memories of Murder,memories+of+murder+2003,tt0353969,11423,0,2003-04-24,0,129,7.9,427,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Visitor,the+visitor+2007,tt0857191,12473,0,2007-09-07,9234510,104,6.9,132,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Devdas,devdas+2002,tt0238936,15917,0,2002-07-12,0,185,7.4,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bob Roberts,bob+roberts+1992,tt0103850,10608,0,1992-09-04,0,102,6.5,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Doubt,doubt+2008,tt0918927,14359,0,2008-11-27,50907234,104,7.0,445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Superbad,superbad+2007,tt0829482,8363,0,2007-08-17,121463226,113,7.0,2152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanya on 42nd Street,vanya+on+42nd+street+1994,tt0111590,32636,0,1994-09-13,0,119,6.1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Kicking and Screaming,kicking+and+screaming+1995,tt0113537,28387,0,1995-10-06,718490,96,7.0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
My Life in Pink,my+life+in+pink+1997,tt0119590,27103,0,1997-05-28,0,88,7.2,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Eye,eagle+eye+2008,tt1059786,13027,0,2008-09-25,178066569,118,6.3,1038,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Tango & Cash,tango++cash+1989,tt0098439,9618,0,1989-12-22,63408614,104,6.1,468,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day of Wrath,day+of+wrath+1943,tt0036506,41391,0,1943-09-13,0,97,8.3,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
A Double Life,a+double+life+1947,tt0039335,41206,0,1947-12-25,0,104,7.1,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
An Evening with Kevin Smith,an+evening+with+kevin+smith+2002,tt0346952,14348,0,2002-12-17,0,224,7.5,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Celebration,the+celebration+1998,tt0154420,309,0,1998-05-20,0,105,7.7,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugsy,bugsy+1991,tt0101516,10337,0,1991-12-10,49114016,134,6.0,83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gorky Park,gorky+park+1983,tt0085615,8289,0,1983-12-15,16175602,128,6.4,62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Europa Europa,europa+europa+1990,tt0099776,8996,0,1990-01-01,0,108,7.3,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Adjustment Bureau,the+adjustment+bureau+2011,tt1385826,38050,0,2011-03-03,127869379,106,6.5,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
You Only Live Twice,you+only+live+twice+1967,tt0062512,667,0,1967-06-12,111584787,117,6.5,541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beloved,beloved+1998,tt0120603,39437,0,1998-10-16,0,172,5.9,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Michael Collins,michael+collins+1996,tt0117039,1770,0,1996-10-25,16900000,132,6.8,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Insomnia,insomnia+1997,tt0119375,26610,0,1997-03-14,0,96,6.6,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Major League,major+league+1989,tt0097815,9942,0,1989-02-16,49797148,107,6.7,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiss the Girls,kiss+the+girls+1997,tt0119468,9437,0,1997-10-03,60527873,115,6.2,353,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
