id,tmdb_id,imdb_id,title,original_title,adult,belongs_to_collection,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
addiction+-+when+nothing+is+enough+2004,20162,tt0342689,Addiction - When Nothing Is Enough,Levottomat 3,False,NAN,0,Drama|Romance,null,fi,30-something Jonna  successful executive with cozy architect husband Niklas and two children  leads a double life. She is constantly on the lookout for quick casual sex. When she starts seeing handsome and rich young yacht owner Aleksi  things start going awry in her life. While her sister Sanna provides her with suitable alibis sex therapist Nora tries to help her come to terms with her addiction,3.103836,/nFYlWEMoBXlqQCaoIjaFFyTxnqe.jpg,Solar Films inc.,Finland,2004-01-16,0,98,suomi,Released,4.1,8
fairytale+a+true+story+1997,29911,tt0119095,FairyTale: A True Story,FairyTale: A True Story,False,NAN,0,Fantasy|Drama|Mystery|Family,null,en,Two children in 1917 take a photograph  believed by some to be the first scientific evidence of the existence of fairies. Based on a true story,3.553746,/mB0KF5T2s6raTjiV676Umd8ciE0.jpg,Icon Productions,United Kingdom|United States of America,1997-01-01,14000000,99,English,Released,6.2,25
restless+2000,20160,tt0231971,Restless,Levottomat,False,NAN,0,Romance,null,fi,An old dog has a hard time learning new tricks in this drama set in Turku. Ari  a paramedic  is a chronic womanizer; he makes it a point of pride to never sleep with the same woman twice  and his nights are a long series of brazen one-night stands. But when Ari meets Tiina (Laura Malmivaara)  something unexpected happens - he falls in love. For the first time  Ari finds himself pursuing a long-term relationship  and he makes a genuine effort to remain faithful to her. But old habits die hard; Tiina introduces Ari to her circle of friends and temptation arises as he encounters Hanna-Riikka  a theology student  and Ilona  who is soon to be married. Despite Ari's feelings for Tiina  he begins having affairs with both Hanna-Riikka and Ilona  leading to an unpleasant revelation on the day of Ilona's nuptials. ~ Mark Deming  Allrovi,1.744298,/2MQyo1msG02u7MPZe3IxvmPOkgZ.jpg,Solar Films inc.,Finland,2000-01-28,0,106,suomi,Released,5.2,16
alone+1999,80713,tt0190798,Alone,Solas,False,NAN,0,Drama|Foreign,null,es,Maria  whose parents live in the country  cannot stand her father's authoritarian ways and moves to the city. She finds a job as a cleaner and tries to survive in a wretched apartment in the shabby part of a big city. She is pregnant  and the fact that her boyfriend has abandoned her does not help matters. When her father goes to the hospital for an operation  her mother comes to stay with her. Her neighbor  an old recluse whose only friend is his dog  begins to come out of his shell and these three lost souls try to give each other the strength to start over.,0.454971,/80hBFVZ2XuksAakoX0dIYxaKj6N.jpg,Vía Digital|Fireworks Pictures|Canal Sur Televisión|Maestranza Films,Spain,1999-03-05,0,101,Español,Released,6.7,10
felicias+journey+1999,47692,tt0165773,Felicia's Journey,Felicia's Journey,False,NAN,0,Drama,null,en,A solitary middle-aged bachelor and a naive Irish teenager transform one another's lives to arrive at a place of recognition  redemption and wisdom in Atom Egoyan's adaptation of William Trevor's celebrated 1994 novel. Seventeen and pregnant  Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch  a helpful catering manager whose kindness masks a serial killer. Hilditch has murdered several young women  but he has no conscious awareness of the crimes; like Felicia  he doesn't see his true self. Felicia's Journey is a story of innocence lost and regained: Felicia awakens to the world's dangers and duplicities; and Hilditch  who grew up lonely and unloved  comes to realize what was taken from him  and what he himself has taken.,1.850056,/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,Alliance Atlantis Communications|Icon Entertainment International|Marquis Films Ltd,Canada|United Kingdom,1999-11-24,0,116,English|Français|,Released,6.3,24
the+yes+men+2003,3396,tt0379593,The Yes Men,The Yes Men,False,The Yes Men Collection,0,Comedy|Documentary,http://www.theyesmen.org/,en,A comic  biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the World Trade Organization (WTO) on television and at business conferences around the world.,2.647884,/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg,NAN,United States of America,2003-09-07,0,80,English,Released,7.0,28
love+and+death+on+long+island+1997,47452,tt0119574,Love and Death on Long Island,Love and Death on Long Island,False,NAN,0,Drama|Romance|Foreign,null,en,Giles De'Ath is a widower who doesn't like anything modern. He goes to movies and falls in love with film star  Ronnie Bostock. He then investigates everything about the movie and Ronnie. After that he travels to Long Island city where Ronnie lives and meets him  pretending that Ronnie is a great actor and that's why Giles admires him.,0.785094,/ajcYe8jGil6NSyUQ6KkMIcNUXBI.jpg,Arts Council of England|British Broadcasting Corporation (BBC)|British Screen Productions,Canada|United Kingdom,1997-01-01,0,93,English,Released,6.9,11
the+cutting+edge+1992,16562,tt0104040,The Cutting Edge,The Cutting Edge,False,The Cutting Edge Collection,0,Comedy|Drama|Romance,null,en,Two former Olympians  one a figure skater and the other a hockey player  pin their hopes of one last shot at Olympic glory on one another. That is  of course  if they can keep from killing each other in the process...,3.8143,/uYt9yRRgUShPq8RwA8373wMBN0c.jpg,Metro-Goldwyn-Mayer (MGM)|Interscope Communications,United States of America,1992-03-27,25105517,101,English|Français|Deutsch,Released,6.6,59
before+sunset+2004,80,tt0381681,Before Sunset,Before Sunset,False,Before... Collection,2700000,Drama|Romance,http://www.warnerbros.com/?site=beforesunset#/page=movies&pid=f-57b53b9e/BEFORE_SUNSET&asset=059437/Before_Sunset_-_Trailer_1A&type=video/,en,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,7.048957,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,Castle Rock Entertainment|Detour Film Production|Warner Independent Pictures (WIP),United States of America,2004-02-10,15992615,80,English|Français,Released,7.6,734
30+days+of+night+2007,4513,tt0389722,30 Days of Night,30 Days of Night,False,30 Days of Night Collection,30000000,Horror|Thriller,http://www.30daysofnight.com/,en,This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade  the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.,8.764548,/utaOrixJukf5HrlMjmHrRhA7DKk.jpg,Columbia Pictures|Dark Horse Entertainment|Ghost House Pictures|HorrorFlix,New Zealand|United States of America,2007-10-17,75505973,113,English,Released,6.2,784
the+elephant+man+1980,1955,tt0080678,The Elephant Man,The Elephant Man,False,NAN,5000000,Drama|History,null,en,A Victorian surgeon rescues a heavily disfigured man being mistreated by his "owner" as a side-show freak. Behind his monstrous façade  there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film)  a severely deformed man in 19th century London.,8.405672,/lDXJUmLQsViSKLbil2luD91l2kE.jpg,Brooksfilms,United Kingdom|United States of America,1980-10-02,26010864,124,English,Released,7.9,740
dark+water+2002,12205,tt0308379,Dark Water,仄暗い水の底から,False,NAN,0,Horror|Thriller,null,ja,A woman in the midst of an unpleasant divorce moves to an eerie apartment building with her young daughter. The ceiling of their apartment has a dark and active leak.,8.82953,/h0f2nPiK2tKKL0UKqUsbySOsjBB.jpg,Nikkatsu|Oz Company|Kadokawa Shoten Publishing Co.|Nippon Television Network (NTV)|Video Audio Project (VAP)|Office Augusta Co. Ltd.,Japan,2002-01-19,0,101,日本語,Released,6.7,132
the+dukes+of+hazzard+2005,6519,tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,False,The Dukes Of Hazzard Collection,50000000,Action|Adventure|Comedy,http://www.warnerbros.com/dukes-hazzard/index_splash,en,Cousins  Bo and Luke Duke  with the help of their eye-catching cousin  Daisy and moonshine-running Uncle Jesse  try and save the family farm from being destroyed by Hazzard County's corrupt commissioner  Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee'  their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff  Roscoe P. Coltrane.,9.039467,/ts0KZTwWfpaPm4X6jaus3xBV8gN.jpg,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III,United States of America,2005-08-05,110803676,104,English,Released,5.1,321
intacto+2001,10856,tt0220580,Intacto,Intacto,False,NAN,0,Action|Comedy|Drama|Romance|Science Fiction|Thriller,null,es,An enigmatic tale of four people whose lives are intertwined by destiny are subject to the laws of fate. They discover that luck is something they cannot afford to be without as they gamble with the highest stakes possible in a deadly game from which only one of them will emerge intact.,3.249017,/pmpkBlCLH3wkjU6aXmhuqxrGvd1.jpg,Telecinco|Canal+ España|Sociedad General de Cine (SOGECINE) S.A.|Gestevisión Telecinco S.A.|Tenerife Film Commission,Spain,2001-11-06,0,108,English|Español,Released,6.7,48
aberdeen+2000,26665,tt0168446,Aberdeen,Aberdeen,False,NAN,0,Drama|Comedy|Foreign,null,en,Kaisa is a Scot  a successful London lawyer  who snorts coke and has one-night stands with strangers. Her mother calls from Aberdeen with some story begging her to fly to Norway and collect her alcoholic dad whom she hasn't seen in years.,0.719865,/vh6GDApPDkNfCUpiJA4lJ18g2Wk.jpg,Filmfabriken Baltic Sea AB,United Kingdom|Norway|Sweden,2000-07-05,0,113,English,Released,7.0,6
joe+dirt+2001,10956,tt0245686,Joe Dirt,Joe Dirt,False,Joe Dirt Collection,17700000,Mystery|Adventure|Comedy|Romance|Drama,null,en,Joe Dirt is a janitor with a mullet hairdo  acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent  trailer park-raised eight-year-old. Now  blasting Van Halen in his jacked-up economy car  the irrepressibly optimistic Joe hits the road alone in search of his folks.,10.442468,/8FKSjl4cEg4OEyWdCTjqAT8M6qv.jpg,Columbia Pictures|Happy Madison Productions,United States of America,2001-04-10,30987695,91,English,Released,5.5,247
fatal+beauty+1987,35463,tt0093011,Fatal Beauty,Fatal Beauty,False,NAN,0,Adventure|Action|Comedy|Thriller,null,en,Rita Rizzoli is a narcotics cop with a plethora of disguises. When a drug shipment is hijacked  the thieves don't know that the drug is unusually pure and packs of 'Fatal Beauty' begin turning up next to too many dead bodies. Mike works for the original owner of the drugs and tries to tell himself that since he does not handle the drugs  he is 'clean'. Mike becomes Rita's constant companion.,1.473833,/bobwwl5NB10N5qfPOwOHb3DyJcT.jpg,Metro-Goldwyn-Mayer (MGM)|CST Telecommunications,Japan|United States of America,1987-10-30,0,104,English,Released,5.3,15
big+mommas+house+2+2006,11565,tt0421729,Big Momma's House 2,Big Momma's House 2,False,Big Momma's House Collection,40000000,Comedy|Crime,null,en,FBI agent Malcolm Turner goes back undercover as Big Momma  a slick-talking  slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.,7.622875,/nrb1TjVFG4ZGmmIFaWxeEb0VGeE.jpg,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions|New Regency Pictures|Ed Friendly Productions|Runteldat Entertainment|Big Lou House Productions,United States of America,2006-01-26,138259062,99,English,Released,5.4,376
stay+alive+2006,10069,tt0441796,Stay Alive,Stay Alive,False,NAN,9000000,Horror|Thriller,null,en,After the mysterious  brutal death of an old friend  a group of teenagers find themselves in possession of "Stay Alive " an ultra-realistic 3-D videogame based on the spine-chilling true story of a 17th century noblewoman  known as "The Blood Countess." The gamers don't know anything about the game other than they're not supposed to have it... and they're dying to play it. Not able to resist temptation  the kids begin to play the grisly game but soon make a chilling connection -- they are each being murdered one-by-one in the same way as the characters they played in the game. As the line between the game world and the real world disappears  the teens must find a way to defeat the vicious and merciless Blood Countess  all the while trying to... stay alive.,4.854551,/9iPpBKxpkgxHtsyGcnSlSN5KTu6.jpg,Spyglass Entertainment|Hollywood Pictures|Endgame Entertainment|Wonderland Sound and Vision,United States of America,2006-03-24,27105095,100,English,Released,5.3,157
