user_id,age,occupation,gender
7524,27,other or not specified,M
76206,19,other or not specified,F
102691,27,other or not specified,M
10262,26,college/grad student,M
82761,32,executive/managerial,M
97078,30,self-employed,M
5713,32,executive/managerial,M
58026,26,other or not specified,M
16449,27,customer service,M
68440,25,college/grad student,M
86906,40,executive/managerial,M
52880,30,executive/managerial,M
6744,34,self-employed,F
11211,28,technician/engineer,M
4376,34,executive/managerial,M
6263,30,executive/managerial,M
7517,31,executive/managerial,M
2031,25,self-employed,M
48285,28,executive/managerial,M
102505,28,executive/managerial,M
45694,34,executive/managerial,M
73201,25,college/grad student,M
68757,26,college/grad student,M
47992,34,other or not specified,F
16566,31,executive/managerial,M
92281,32,artist,F
10351,27,college/grad student,M
87149,25,executive/managerial,M
97206,32,college/grad student,M
31765,28,scientist,M
15926,32,executive/managerial,M
51854,14,K-12 student,M
85345,33,executive/managerial,M
51617,26,college/grad student,M
61075,33,college/grad student,M
80400,25,college/grad student,M
63116,27,executive/managerial,M
6971,34,college/grad student,M
89833,32,college/grad student,M
4973,27,scientist,F
27906,28,college/grad student,M
21285,26,sales/marketing,M
82875,31,other or not specified,M
96587,27,homemaker,F
48582,32,executive/managerial,M
47261,34,scientist,F
46991,25,college/grad student,M
50186,28,executive/managerial,M
99454,24,scientist,M
89114,41,academic/educator,M
10577,34,self-employed,M
23692,26,artist,M
37150,27,doctor/health care,M
10170,27,self-employed,M
2452,28,college/grad student,M
8266,30,executive/managerial,M
76060,28,scientist,M
100493,27,sales/marketing,F
4633,32,executive/managerial,M
26785,29,college/grad student,F
87643,26,college/grad student,F
64231,27,artist,M
23391,27,self-employed,F
62600,29,self-employed,M
75671,25,college/grad student,M
56176,31,college/grad student,F
74154,33,executive/managerial,M
96982,25,college/grad student,M
40719,18,K-12 student,M
80011,34,scientist,M
10294,34,executive/managerial,M
103177,25,executive/managerial,M
41663,32,homemaker,M
37945,28,self-employed,M
14964,30,college/grad student,F
8186,26,executive/managerial,M
88065,27,scientist,M
64610,33,other or not specified,M
49969,33,academic/educator,F
60584,27,artist,M
48702,29,self-employed,M
88515,27,self-employed,F
30711,28,college/grad student,F
15254,25,academic/educator,M
11080,27,homemaker,F
62049,21,retired,F
1995,26,executive/managerial,M
16994,25,executive/managerial,M
21812,28,college/grad student,M
81328,26,college/grad student,F
1310,18,K-12 student,M
12398,27,writer,M
76518,33,college/grad student,M
44001,28,other or not specified,M
44514,27,scientist,F
25494,25,executive/managerial,M
33214,34,other or not specified,M
1168,33,executive/managerial,M
36981,19,programmer,M
27721,30,college/grad student,M
86505,27,college/grad student,M
29830,30,self-employed,M
893,29,artist,F
43786,33,college/grad student,F
33416,32,college/grad student,F
30053,24,college/grad student,M
71464,32,college/grad student,F
7040,28,college/grad student,M
21331,31,self-employed,F
31481,34,scientist,M
16630,32,self-employed,M
12738,25,other or not specified,M
5224,33,sales/marketing,M
16383,38,lawyer,F
11122,26,programmer,M
99475,27,sales/marketing,F
100316,28,sales/marketing,M
73974,33,other or not specified,M
43753,31,clerical/admin,F
89028,32,other or not specified,M
40884,31,college/grad student,M
30177,33,technician/engineer,M
44321,30,sales/marketing,F
85128,27,clerical/admin,M
21697,34,college/grad student,F
95639,31,college/grad student,M
83101,38,writer,M
47281,25,other or not specified,F
69774,33,self-employed,M
52957,34,academic/educator,M
78910,32,executive/managerial,M
11645,26,scientist,M
11440,31,K-12 student,M
64868,25,academic/educator,F
70672,34,other or not specified,F
75204,34,college/grad student,F
90168,32,college/grad student,M
97687,33,scientist,M
13405,25,college/grad student,M
51868,19,college/grad student,M
99952,33,college/grad student,M
23320,32,executive/managerial,M
36832,30,other or not specified,M
87058,41,college/grad student,F
56339,26,executive/managerial,M
49937,25,other or not specified,F
83069,29,college/grad student,M
50963,29,executive/managerial,M
51832,30,clerical/admin,M
84200,34,college/grad student,M
60481,28,executive/managerial,M
27038,11,K-12 student,M
77202,29,college/grad student,M
30866,34,college/grad student,M
97829,32,scientist,M
61606,30,other or not specified,M
61552,26,sales/marketing,M
74766,27,writer,F
48751,30,technician/engineer,M
645,32,college/grad student,M
97857,31,homemaker,M
8366,18,scientist,M
30606,65,retired,F
71639,33,executive/managerial,M
79441,31,scientist,M
64985,34,scientist,M
41631,26,other or not specified,M
44737,29,sales/marketing,M
63978,26,scientist,F
48655,25,college/grad student,M
28146,34,college/grad student,M
39858,25,college/grad student,F
10959,30,executive/managerial,M
13244,44,other or not specified,M
60138,42,sales/marketing,M
94712,29,sales/marketing,M
68144,26,executive/managerial,F
58819,26,college/grad student,M
96267,25,college/grad student,F
19462,25,other or not specified,M
73109,28,homemaker,M
30531,41,executive/managerial,M
94600,34,executive/managerial,M
57574,26,college/grad student,M
85594,25,K-12 student,M
103407,31,other or not specified,M
68990,25,sales/marketing,M
31994,26,college/grad student,M
72917,27,college/grad student,M
66974,25,college/grad student,M
19904,26,college/grad student,M
90610,73,academic/educator,M
24846,26,artist,M
44331,18,sales/marketing,M
92139,27,executive/managerial,M
97792,28,self-employed,M
46140,34,scientist,F
80815,27,college/grad student,M
73682,29,college/grad student,M
18297,19,college/grad student,M
82946,18,scientist,M
70227,32,college/grad student,M
38208,31,college/grad student,F
33751,33,scientist,M
59625,28,executive/managerial,M
23796,28,college/grad student,M
86756,34,executive/managerial,M
5636,26,sales/marketing,M
17569,43,sales/marketing,M
68034,26,academic/educator,M
72885,62,retired,F
37233,25,executive/managerial,M
48621,27,executive/managerial,M
48056,29,sales/marketing,M
65815,29,other or not specified,F
45627,26,self-employed,F
52419,18,college/grad student,M
86814,33,executive/managerial,M
38590,26,other or not specified,M
37258,27,scientist,M
13462,32,homemaker,M
97902,32,college/grad student,M
34061,21,scientist,M
11029,29,scientist,M
41802,30,self-employed,M
70581,32,sales/marketing,F
71000,34,college/grad student,M
21908,34,scientist,M
31006,32,college/grad student,M
20986,34,other or not specified,M
75335,27,executive/managerial,M
31811,33,K-12 student,F
5237,27,technician/engineer,M
74684,26,executive/managerial,M
21595,25,college/grad student,M
55386,33,academic/educator,F
35146,28,executive/managerial,F
50569,27,sales/marketing,M
54923,32,other or not specified,M
16688,29,self-employed,M
5173,30,sales/marketing,F
28555,25,self-employed,F
68867,26,sales/marketing,M
74720,28,college/grad student,M
103158,31,executive/managerial,M
71373,62,artist,F
100448,32,self-employed,M
41646,32,homemaker,M
36360,28,executive/managerial,M
6544,28,college/grad student,F
54489,29,executive/managerial,M
97919,25,college/grad student,M
28682,34,sales/marketing,F
83348,30,academic/educator,M
5385,21,other or not specified,M
22989,34,academic/educator,F
93765,31,other or not specified,F
55480,29,sales/marketing,M
24772,9,artist,M
4839,33,self-employed,F
47266,20,other or not specified,M
9364,29,executive/managerial,M
6214,28,other or not specified,M
41054,33,executive/managerial,M
15034,28,executive/managerial,M
15651,28,college/grad student,M
47357,34,sales/marketing,M
56208,52,executive/managerial,M
16533,28,sales/marketing,M
99956,24,college/grad student,M
102580,32,scientist,M
5814,32,clerical/admin,M
65148,30,college/grad student,M
88673,31,college/grad student,M
60086,21,other or not specified,F
89830,27,college/grad student,M
60302,28,executive/managerial,M
73598,33,scientist,M
89146,35,executive/managerial,M
77085,31,academic/educator,M
64705,30,executive/managerial,M
14221,26,K-12 student,M
47546,25,tradesman/craftsman,M
63605,30,artist,M
17771,30,executive/managerial,M
3962,33,executive/managerial,M
77146,30,college/grad student,F
26549,29,college/grad student,M
17577,32,academic/educator,F
77623,26,college/grad student,M
61452,28,college/grad student,M
16196,31,other or not specified,M
75053,31,other or not specified,M
74583,26,other or not specified,M
41150,32,executive/managerial,M
16587,28,academic/educator,M
6285,31,college/grad student,M
79300,33,scientist,M
32069,25,sales/marketing,M
1835,31,sales/marketing,M
65360,36,executive/managerial,M
54778,38,academic/educator,M
11171,34,college/grad student,M
64427,25,college/grad student,M
37440,25,executive/managerial,M
82496,18,K-12 student,M
66719,26,artist,M
78155,31,executive/managerial,M
82890,31,technician/engineer,M
48518,31,technician/engineer,M
25172,28,sales/marketing,M
28550,26,other or not specified,M
38943,31,programmer,M
48324,25,college/grad student,M
95593,32,executive/managerial,M
57500,26,other or not specified,M
22480,33,other or not specified,M
76620,34,other or not specified,M
74114,31,artist,F
46679,26,scientist,M
12666,21,K-12 student,M
61760,29,college/grad student,M
69113,25,scientist,M
79445,24,sales/marketing,M
59162,27,executive/managerial,M
81677,28,college/grad student,M
49078,33,college/grad student,M
26183,27,college/grad student,M
99688,33,college/grad student,M
75598,33,sales/marketing,M
57868,29,other or not specified,M
44967,34,executive/managerial,M
80467,30,executive/managerial,M
93672,12,K-12 student,M
83550,32,academic/educator,M
65513,32,executive/managerial,M
97632,25,tradesman/craftsman,M
1190,34,sales/marketing,M
98474,31,executive/managerial,M
67912,33,college/grad student,F
79774,28,artist,M
69626,32,scientist,M
70740,27,artist,M
84836,30,self-employed,M
10520,18,K-12 student,M
86640,18,sales/marketing,M
10790,33,K-12 student,M
85507,26,executive/managerial,M
23034,34,scientist,M
45818,18,scientist,M
82608,29,sales/marketing,M
47767,32,artist,M
5906,26,executive/managerial,M
96285,30,college/grad student,M
35087,31,clerical/admin,M
68436,28,scientist,M
102356,28,other or not specified,M
76374,28,sales/marketing,M
94025,25,sales/marketing,M
4564,26,college/grad student,M
31096,30,scientist,M
16229,33,executive/managerial,M
3798,30,executive/managerial,M
36115,27,college/grad student,M
74475,34,sales/marketing,M
48610,20,sales/marketing,M
43863,32,scientist,F
44238,19,artist,F
78690,29,college/grad student,M
16794,25,scientist,M
77636,18,artist,F
39125,24,sales/marketing,M
1205,33,college/grad student,M
47387,27,sales/marketing,M
33036,33,scientist,F
29644,34,retired,F
101554,25,executive/managerial,M
68204,18,K-12 student,M
28494,33,other or not specified,M
82675,32,self-employed,M
95109,32,scientist,M
92738,25,scientist,M
41002,32,college/grad student,M
98993,32,scientist,M
8755,31,other or not specified,F
72884,26,sales/marketing,M
4391,18,K-12 student,M
47995,25,scientist,M
29649,28,college/grad student,F
97556,54,executive/managerial,M
20081,25,academic/educator,F
24939,25,college/grad student,M
48545,26,sales/marketing,M
31288,29,self-employed,F
101511,30,executive/managerial,M
29717,30,other or not specified,F
42070,27,homemaker,M
38844,27,sales/marketing,M
17094,28,executive/managerial,M
48059,25,scientist,M
89195,32,artist,M
29407,33,sales/marketing,M
37803,32,college/grad student,F
40386,34,college/grad student,M
70487,33,technician/engineer,M
101,31,college/grad student,M
7516,32,tradesman/craftsman,M
95137,33,self-employed,M
68839,28,executive/managerial,M
95034,32,self-employed,F
2595,28,sales/marketing,M
16604,32,sales/marketing,F
22807,34,college/grad student,M
55403,29,scientist,M
58814,27,scientist,M
91455,28,college/grad student,F
86441,26,scientist,M
11790,34,college/grad student,M
61488,32,college/grad student,M
42603,22,college/grad student,M
25459,17,sales/marketing,M
80105,26,executive/managerial,M
51906,26,college/grad student,M
11353,28,executive/managerial,M
40102,79,retired,F
83203,29,scientist,M
23887,31,artist,M
22108,32,college/grad student,M
85832,28,other or not specified,F
12172,32,artist,M
76532,25,scientist,M
5297,31,executive/managerial,M
87855,29,scientist,M
70730,27,executive/managerial,M
67150,40,academic/educator,M
64054,40,executive/managerial,M
12500,79,academic/educator,F
59636,30,sales/marketing,M
86657,25,academic/educator,M
59504,33,other or not specified,M
14895,28,college/grad student,F
75506,32,sales/marketing,M
15808,9,K-12 student,F
2921,29,executive/managerial,M
22012,29,retired,F
87571,32,executive/managerial,F
9998,18,K-12 student,M
29317,30,executive/managerial,M
96152,31,other or not specified,M
17537,33,executive/managerial,M
59300,31,scientist,M
54938,34,K-12 student,M
20320,26,college/grad student,M
18393,32,sales/marketing,M
95654,26,self-employed,F
33443,30,executive/managerial,M
71958,85,executive/managerial,F
96648,25,college/grad student,M
5005,33,scientist,M
101462,28,scientist,M
72603,33,homemaker,M
72995,30,college/grad student,M
102520,28,college/grad student,M
99625,30,other or not specified,M
61762,31,other or not specified,M
61609,34,sales/marketing,M
37815,34,homemaker,M
27043,33,sales/marketing,M
54877,33,sales/marketing,M
22646,31,scientist,M
44605,29,scientist,M
9929,26,sales/marketing,M
32723,44,homemaker,M
58914,33,writer,M
64805,33,college/grad student,M
1533,30,college/grad student,M
18995,27,programmer,M
44783,27,academic/educator,M
80348,28,scientist,M
81682,29,college/grad student,F
34726,30,college/grad student,F
73613,27,self-employed,M
101797,31,K-12 student,M
62151,27,scientist,M
103589,27,executive/managerial,M
77939,34,academic/educator,F
18981,40,academic/educator,M
6231,32,clerical/admin,M
61321,46,other or not specified,M
100126,21,sales/marketing,M
3040,54,sales/marketing,F
44489,26,college/grad student,M
17820,34,college/grad student,M
91051,28,artist,M
19274,25,other or not specified,M
11786,27,executive/managerial,M
234,28,executive/managerial,M
60778,32,college/grad student,M
84256,34,college/grad student,M
75006,25,executive/managerial,M
55776,32,college/grad student,M
11394,27,college/grad student,M
68617,31,scientist,M
17343,28,technician/engineer,M
32854,28,executive/managerial,M
13886,25,sales/marketing,M
91735,31,college/grad student,M
